route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
LTFRB_PUB1049,724594,725657,,,,,0,
LTFRB_PUB1003,724594,725658,,,,,0,
LTFRB_PUJ1431,724594,725659,,,,,0,
LTFRB_PUJ1856,724594,725660,,,,,0,
LTFRB_PUJ2617,724594,725661,,,,,0,
LTFRB_PUJ1134,724594,725662,,,,,0,
LTFRB_PUJ1594,724594,725663,,,,,0,
LTFRB_PUJ2410,724594,725664,,,,,0,
LTFRB_PUJ2445,724594,725665,,,,,0,
LTFRB_PUJ2487,724594,725666,,,,,0,
LTFRB_PUJ1422,724594,725667,,,,,0,
LTFRB_PUJ1510,724594,725668,,,,,0,
LTFRB_PUJ1201,724594,725669,,,,,0,
LTFRB_PUJ2415,724594,725670,,,,,0,
LTFRB_PUJ1792,724594,725671,,,,,0,
LTFRB_PUJ2194,724594,725672,,,,,0,
LTFRB_PUJ2320,724594,725673,,,,,0,
LTFRB_PUJ1171,724594,725674,,,,,0,
LTFRB_PUJ2427,724594,725675,,,,,0,
LTFRB_PUJ1929,724594,725676,,,,,0,
LTFRB_PUJ2455,724594,725677,,,,,0,
LTFRB_PUJ2393,724594,725678,,,,,0,
LTFRB_PUJ1972,724594,725679,,,,,0,
LTFRB_PUB1156,724594,725680,,,,,0,
LTFRB_PUJ1098,724594,725681,,,,,0,
LTFRB_PUJ2599,724594,725682,,,,,0,
LTFRB_PUJ2431,724594,725683,,,,,0,
LTFRB_PUJ1147,724594,725684,,,,,0,
LTFRB_PUJ2558,724594,725685,,,,,0,
LTFRB_PUJ1250,724594,725686,,,,,0,
LTFRB_PUJ2283,724594,725687,,,,,0,
LTFRB_PUJ2251,724594,725688,,,,,0,
LTFRB_PUJ1180,724594,725689,,,,,0,
LTFRB_PUJ1551,724594,725690,,,,,0,
LTFRB_PUJ1940,724594,725691,,,,,0,
LTFRB_PUJ2178,724594,725692,,,,,0,
LTFRB_PUJ1524,724594,725693,,,,,0,
LTFRB_PUJ2028,724594,725694,,,,,0,
LTFRB_PUJ1334,724594,725695,,,,,0,
LTFRB_PUJ1953,724594,725696,,,,,0,
LTFRB_PUJ1123,724594,725697,,,,,0,
LTFRB_PUJ1001,724594,725698,,,,884301,0,
LTFRB_PUJ2151,724594,725699,,,,,0,
LTFRB_PUJ1948,724594,725700,,,,,0,
LTFRB_PUJ1097,724594,725701,,,,,0,
LTFRB_PUB1008,724594,725702,,,,,0,
LTFRB_PUJ2567,724594,725703,,,,,0,
LTFRB_PUJ1716,724594,725704,,,,,0,
LTFRB_PUJ2170,724594,725705,,,,,0,
LTFRB_PUJ2508,724594,725706,,,,,0,
LTFRB_PUB1036,724594,725707,,,,,0,
LTFRB_PUB1123,724594,725708,,,,,0,
LTFRB_PUB1149,724594,725709,,,,,0,
LTFRB_PUJ1469,724594,725710,,,,,0,
LTFRB_PUB1054,724594,725711,,,,,0,
LTFRB_PUJ1919,724594,725712,,,,,0,
LTFRB_PUJ1544,724594,725713,,,,,0,
LTFRB_PUJ1204,724594,725714,,,,,0,
LTFRB_PUJ1198,724594,725715,,,,,0,
LTFRB_PUJ2535,724594,725716,,,,,0,
LTFRB_PUJ1273,724594,725717,,,,,0,
LTFRB_PUJ1511,724594,725718,,,,,0,
LTFRB_PUJ2138,724594,725720,,,,,0,
LTFRB_PUJ2579,724594,725721,,,,,0,
LTFRB_PUJ2238,724594,725722,,,,,0,
LTFRB_PUJ1594,724594,725723,,,,,0,
LTFRB_PUJ2019,724594,725724,,,,,0,
LTFRB_PUJ2578,724594,725725,,,,,0,
LTFRB_PUJ2354,724594,725726,,,,,0,
LTFRB_PUJ1183,724594,725727,,,,,0,
LTFRB_PUJ1410,724594,725728,,,,,0,
LTFRB_PUJ1078,724594,725729,,,,,0,
LTFRB_PUB1193,724594,725730,,,,,0,
LTFRB_PUJ2607,724594,725731,,,,,0,
LTFRB_PUJ1893,724594,725732,,,,,0,
LTFRB_PUJ1860,724594,725733,,,,,0,
LTFRB_PUJ1043,724594,725734,,,,,0,
LTFRB_PUJ1230,724594,725735,,,,,0,
LTFRB_PUJ2077,724594,725736,,,,,0,
LTFRB_PUJ1564,724594,725737,,,,,0,
LTFRB_PUJ1684,724594,725738,,,,,0,
LTFRB_PUJ1255,724594,725739,,,,,0,
LTFRB_PUJ1723,724594,725740,,,,,0,
LTFRB_PUJ2452,724594,725741,,,,,0,
LTFRB_PUJ1570,724594,725742,,,,,0,
LTFRB_PUB1024,724594,725743,,,,,0,
LTFRB_PUJ2096,724594,725744,,,,,0,
LTFRB_PUJ1411,724594,725745,,,,,0,
LTFRB_PUJ2195,724594,725746,,,,,0,
LTFRB_PUJ2233,724594,725747,,,,,0,
LTFRB_PUJ2581,724594,725748,,,,,0,
LTFRB_PUJ1514,724594,725749,,,,,0,
LTFRB_PUJ1582,724594,725750,,,,,0,
LTFRB_PUJ1064,724594,725751,,,,,0,
LTFRB_PUB1145,724594,725752,,,,,0,
LTFRB_PUJ2024,724594,725753,,,,,0,
LTFRB_PUJ1061,724594,725754,,,,,0,
LTFRB_PUJ2125,724594,725755,,,,,0,
LTFRB_PUJ2005,724594,725756,,,,,0,
LTFRB_PUJ1918,724594,725757,,,,,0,
LTFRB_PUB1117,724594,725758,,,,,0,
LTFRB_PUJ1283,724594,725759,,,,,0,
LTFRB_PUJ1450,724594,725760,,,,,0,
LTFRB_PUJ2014,724594,725761,,,,,0,
LTFRB_PUJ2245,724594,725762,,,,,0,
LTFRB_PUJ2428,724594,725763,,,,,0,
LTFRB_PUJ1235,724594,725764,,,,,0,
LTFRB_PUJ2207,724594,725765,,,,,0,
LTFRB_PUB1136,724594,725766,,,,,0,
LTFRB_PUJ1862,724594,725767,,,,,0,
LTFRB_PUJ1376,724594,725768,,,,,0,
LTFRB_PUJ1618,724594,725769,,,,,0,
LTFRB_PUJ2064,724594,725770,,,,,0,
LTFRB_PUJ1666,724594,725771,,,,,0,
LTFRB_PUJ2057,724594,725772,,,,,0,
LTFRB_PUJ1021,724594,725773,,,,,0,
LTFRB_PUJ1178,724594,725774,,,,,0,
LTFRB_PUJ1083,724594,725775,,,,,0,
LTFRB_PUJ1433,724594,725776,,,,,0,
LTFRB_PUJ2465,724594,725777,,,,,0,
LTFRB_PUJ1789,724594,725778,,,,,0,
LTFRB_PUJ2062,724594,725779,,,,,0,
LTFRB_PUJ2443,724594,725780,,,,,0,
LTFRB_PUJ2397,724594,725781,,,,,0,
LTFRB_PUJ2284,724594,725782,,,,,0,
LTFRB_PUJ1937,724594,725783,,,,,0,
LTFRB_PUB1043,724594,725784,,,,,0,
LTFRB_PUJ1197,724594,725785,,,,,0,
LTFRB_PUJ2409,724594,725786,,,,,0,
LTFRB_PUJ1128,724594,725788,,,,,0,
LTFRB_PUJ2252,724594,725789,,,,,0,
LTFRB_PUJ1143,724594,725790,,,,,0,
LTFRB_PUJ1910,724594,725791,,,,,0,
LTFRB_PUB1172,724594,725792,,,,,0,
LTFRB_PUJ1307,724594,725793,,,,,0,
LTFRB_PUJ1338,724594,725794,,,,,0,
LTFRB_PUJ1089,724594,725795,,,,,0,
LTFRB_PUJ1959,724594,725796,,,,,0,
LTFRB_PUJ2598,724594,725797,,,,,0,
LTFRB_PUB1171,724594,725798,,,,,0,
LTFRB_PUJ2157,724594,725799,,,,,0,
LTFRB_PUJ2210,724594,725800,,,,,0,
LTFRB_PUJ2297,724594,725801,,,,,0,
LTFRB_PUB1053,724594,725802,,,,,0,
LTFRB_PUJ1489,724594,725803,,,,,0,
LTFRB_PUJ1437,724594,725804,,,,,0,
LTFRB_PUJ1172,724594,725805,,,,,0,
LTFRB_PUJ2413,724594,725806,,,,,0,
LTFRB_PUB1088,724594,725807,,,,,0,
LTFRB_PUB1131,724594,725808,,,,,0,
LTFRB_PUB1017,724594,725809,,,,,0,
LTFRB_PUJ2264,724594,725810,,,,,0,
LTFRB_PUJ2127,724594,725811,,,,,0,
LTFRB_PUJ1102,724594,725812,,,,,0,
LTFRB_PUJ2189,724594,725813,,,,,0,
LTFRB_PUJ2173,724594,725814,,,,,0,
LTFRB_PUJ1326,724594,725815,,,,,0,
LTFRB_PUJ1937,724594,725816,,,,,0,
LTFRB_PUJ2380,724594,725817,,,,,0,
LTFRB_PUJ1324,724594,725818,,,,,0,
LTFRB_PUB1032,724594,725819,,,,,0,
LTFRB_PUJ1740,724594,725820,,,,,0,
LTFRB_PUJ1601,724594,725821,,,,,0,
LTFRB_PUJ2337,724594,725822,,,,,0,
LTFRB_PUJ2338,724594,725823,,,,,0,
LTFRB_PUJ2355,724594,725824,,,,,0,
LTFRB_PUJ1212,724594,725825,,,,,0,
LTFRB_PUJ1896,724594,725826,,,,,0,
LTFRB_PUJ1269,724594,725827,,,,,0,
LTFRB_PUJ1245,724594,725828,,,,,0,
LTFRB_PUJ1208,724594,725829,,,,,0,
LTFRB_PUJ2358,724594,725830,,,,,0,
LTFRB_PUJ1729,724594,725831,,,,,0,
LTFRB_PUJ1623,724594,725832,,,,,0,
LTFRB_PUJ1725,724594,725833,,,,,0,
LTFRB_PUJ1981,724594,725834,,,,,0,
LTFRB_PUJ2220,724594,725835,,,,,0,
LTFRB_PUJ2104,724594,725836,,,,,0,
LTFRB_PUJ1797,724594,725837,,,,,0,
LTFRB_PUJ1313,724594,725838,,,,,0,
LTFRB_PUJ1076,724594,725839,,,,,0,
LTFRB_PUJ2565,724594,725840,,,,,0,
LTFRB_PUJ1292,724594,725841,,,,,0,
LTFRB_PUJ1166,724594,725842,,,,,0,
LTFRB_PUJ1766,724594,725843,,,,,0,
LTFRB_PUJ2577,724594,725844,,,,,0,
LTFRB_PUJ1163,724594,725845,,,,,0,
LTFRB_PUJ1026,724594,725846,,,,,0,
LTFRB_PUJ2184,724594,725847,,,,,0,
LTFRB_PUJ2049,724594,725848,,,,,0,
LTFRB_PUJ2588,724594,725849,,,,,0,
LTFRB_PUJ1144,724594,725850,,,,,0,
LTFRB_PUJ1058,724594,725851,,,,,0,
LTFRB_PUJ1649,724594,725852,,,,,0,
LTFRB_PUJ2592,724594,725853,,,,,0,
LTFRB_PUJ2020,724594,725854,,,,,0,
LTFRB_PUJ2052,724594,725855,,,,,0,
LTFRB_PUJ1800,724594,725856,,,,,0,
LTFRB_PUJ2268,724594,725857,,,,,0,
LTFRB_PUJ1055,724594,725858,,,,,0,
LTFRB_PUJ2164,724594,725859,,,,,0,
LTFRB_PUJ2209,724594,725860,,,,,0,
LTFRB_PUJ1562,724594,725861,,,,,0,
LTFRB_PUJ1851,724594,725862,,,,,0,
LTFRB_PUJ1893,724594,725863,,,,,0,
LTFRB_PUJ2109,724594,725864,,,,,0,
LTFRB_PUJ2417,724594,725865,,,,,0,
LTFRB_PUJ1902,724594,725866,,,,,0,
LTFRB_PUJ1532,724594,725867,,,,,0,
LTFRB_PUJ1581,724594,725868,,,,,0,
LTFRB_PUJ2460,724594,725869,,,,,0,
LTFRB_PUB1071,724594,725870,,,,,0,
LTFRB_PUJ1923,724594,725871,,,,,0,
LTFRB_PUJ1773,724594,725872,,,,,0,
LTFRB_PUJ1272,724594,725873,,,,,0,
LTFRB_PUJ2468,724594,725874,,,,,0,
LTFRB_PUJ1068,724594,725875,,,,,0,
LTFRB_PUJ1834,724594,725876,,,,,0,
LTFRB_PUJ2082,724594,725877,,,,,0,
LTFRB_PUB1078,724594,725878,,,,,0,
LTFRB_PUJ1811,724594,725879,,,,,0,
LTFRB_PUJ1982,724594,725880,,,,,0,
LTFRB_PUJ2078,724594,725881,,,,,0,
LTFRB_PUJ1453,724594,725882,,,,,0,
LTFRB_PUJ2167,724594,725883,,,,,0,
LTFRB_PUJ1458,724594,725884,,,,,0,
LTFRB_PUJ2404,724594,725885,,,,,0,
LTFRB_PUJ1475,724594,725886,,,,,0,
LTFRB_PUJ2269,724594,725887,,,,,0,
LTFRB_PUJ1195,724594,725888,,,,,0,
LTFRB_PUJ1048,724594,725889,,,,,0,
LTFRB_PUJ2486,724594,725890,,,,,0,
LTFRB_PUJ1248,724594,725891,,,,,0,
LTFRB_PUJ1675,724594,725892,,,,,0,
LTFRB_PUJ1495,724594,725893,,,,,0,
LTFRB_PUJ2593,724594,725894,,,,,0,
LTFRB_PUJ1755,724594,725895,,,,,0,
LTFRB_PUJ2066,724594,725896,,,,,0,
LTFRB_PUJ2089,724594,725897,,,,,0,
LTFRB_PUJ2595,724594,725898,,,,,0,
LTFRB_PUJ1871,724594,725899,,,,,0,
LTFRB_PUJ2608,724594,725900,,,,,0,
LTFRB_PUJ1759,724594,725901,,,,,0,
LTFRB_PUJ1849,724594,725902,,,,,0,
LTFRB_PUJ2466,724594,725903,,,,,0,
LTFRB_PUJ2513,724594,725904,,,,,0,
LTFRB_PUJ2601,724594,725905,,,,,0,
LTFRB_PUJ1241,724594,725906,,,,,0,
LTFRB_PUJ1233,724594,725907,,,,,0,
LTFRB_PUJ1775,724594,725908,,,,,0,
LTFRB_PUJ2250,724594,725909,,,,,0,
LTFRB_PUJ1465,724594,725910,,,,,0,
LTFRB_PUJ1271,724594,725911,,,,,0,
LTFRB_PUJ1444,724594,725912,,,,,0,
LTFRB_PUJ1424,724594,725913,,,,,0,
LTFRB_PUB1090,724594,725914,,,,,0,
LTFRB_PUJ1833,724594,725915,,,,,0,
LTFRB_PUJ1694,724594,725916,,,,,0,
LTFRB_PUJ2016,724594,725917,,,,,0,
LTFRB_PUJ1439,724594,725918,,,,,0,
LTFRB_PUJ2044,724594,725919,,,,,0,
LTFRB_PUJ1440,724594,725920,,,,,0,
LTFRB_PUB1021,724594,725921,,,,,0,
LTFRB_PUJ2396,724594,725922,,,,,0,
LTFRB_PUJ1931,724594,725923,,,,,0,
LTFRB_PUJ1984,724594,725924,,,,,0,
LTFRB_PUJ1942,724594,725925,,,,,0,
LTFRB_PUJ2176,724594,725926,,,,,0,
LTFRB_PUJ2532,724594,725927,,,,,0,
LTFRB_PUJ2098,724594,725928,,,,,0,
LTFRB_PUJ1996,724594,725929,,,,,0,
LTFRB_PUJ1176,724594,725930,,,,,0,
LTFRB_PUB1185,724594,725931,,,,,0,
LTFRB_PUJ2239,724594,725932,,,,,0,
LTFRB_PUB1014,724594,725933,,,,,0,
LTFRB_PUJ2148,724594,725934,,,,,0,
LTFRB_PUJ2180,724594,725935,,,,,0,
LTFRB_PUJ2015,724594,725936,,,,,0,
LTFRB_PUJ1389,724594,725937,,,,,0,
LTFRB_PUJ1226,724594,725938,,,,,0,
LTFRB_PUJ2013,724594,725939,,,,,0,
LTFRB_PUJ2576,724594,725940,,,,,0,
LTFRB_PUJ1983,724594,725941,,,,,0,
LTFRB_PUJ1279,724594,725942,,,,,0,
LTFRB_PUJ1947,724594,725943,,,,,0,
LTFRB_PUJ1192,724594,725944,,,,,0,
LTFRB_PUB1164,724594,725945,,,,,0,
LTFRB_PUJ1633,724594,725946,,,,,0,
LTFRB_PUJ1705,724594,725947,,,,,0,
LTFRB_PUJ1605,724594,725948,,,,,0,
LTFRB_PUJ2373,724594,725949,,,,,0,
LTFRB_PUJ2324,724594,725950,,,,,0,
LTFRB_PUB1105,724594,725951,,,,,0,
LTFRB_PUJ2009,724594,725952,,,,,0,
LTFRB_PUJ1707,724594,725953,,,,,0,
LTFRB_PUJ1363,724594,725954,,,,,0,
LTFRB_PUJ2586,724594,725955,,,,,0,
LTFRB_PUJ1981,724594,725956,,,,,0,
LTFRB_PUJ2067,724594,725957,,,,,0,
LTFRB_PUJ1181,724594,725958,,,,,0,
LTFRB_PUJ1393,724594,725959,,,,,0,
LTFRB_PUJ1150,724594,725960,,,,,0,
LTFRB_PUJ2276,724594,725961,,,,,0,
LTFRB_PUJ1399,724594,725962,,,,,0,
LTFRB_PUJ2362,724594,725963,,,,,0,
LTFRB_PUJ1718,724594,725964,,,,,0,
LTFRB_PUJ2383,724594,725965,,,,,0,
LTFRB_PUJ1686,724594,725966,,,,,0,
LTFRB_PUJ1200,724594,725967,,,,,0,
LTFRB_PUJ1036,724594,725968,,,,,0,
LTFRB_PUB1010,724594,725969,,,,,0,
LTFRB_PUJ1387,724594,725970,,,,,0,
LTFRB_PUJ1768,724594,725971,,,,,0,
LTFRB_PUJ2002,724594,725972,,,,,0,
LTFRB_PUJ1875,724594,725973,,,,,0,
LTFRB_PUJ2551,724594,725974,,,,,0,
LTFRB_PUJ1526,724594,725975,,,,,0,
LTFRB_PUJ1065,724594,725976,,,,,0,
LTFRB_PUJ1380,724594,725977,,,,,0,
LTFRB_PUB1116,724594,725978,,,,,0,
LTFRB_PUJ2165,724594,725979,,,,,0,
LTFRB_PUJ1951,724594,725980,,,,,0,
LTFRB_PUJ1566,724594,725981,,,,,0,
LTFRB_PUJ2149,724594,725982,,,,,0,
LTFRB_PUJ1483,724594,725983,,,,,0,
LTFRB_PUJ1477,724594,725984,,,,,0,
LTFRB_PUJ2381,724594,725985,,,,,0,
LTFRB_PUB1023,724594,725986,,,,,0,
LTFRB_PUJ2344,724594,725987,,,,,0,
LTFRB_PUB1190,724594,725988,,,,,0,
LTFRB_PUJ1576,724594,725989,,,,,0,
LTFRB_PUJ1513,724594,725990,,,,,0,
LTFRB_PUJ1216,724594,725991,,,,,0,
LTFRB_PUB1196,724594,725992,,,,,0,
LTFRB_PUJ1075,724594,725993,,,,,0,
LTFRB_PUB1099,724594,725994,,,,,0,
LTFRB_PUJ1384,724594,725995,,,,,0,
LTFRB_PUJ2005,724594,725996,,,,,0,
LTFRB_PUJ2048,724594,725997,,,,,0,
LTFRB_PUJ1758,724594,725998,,,,,0,
LTFRB_PUJ2480,724594,725999,,,,,0,
LTFRB_PUJ1500,724594,726000,,,,,0,
LTFRB_PUJ1049,724594,726001,,,,,0,
LTFRB_PUJ2059,724594,726002,,,,,0,
LTFRB_PUJ2523,724594,726003,,,,,0,
LTFRB_PUJ2215,724594,726004,,,,,0,
LTFRB_PUJ2489,724594,726005,,,,,0,
LTFRB_PUJ2407,724594,726006,,,,,0,
LTFRB_PUJ1572,724594,726007,,,,,0,
LTFRB_PUJ1791,724594,726008,,,,,0,
LTFRB_PUB1056,724594,726009,,,,,0,
LTFRB_PUJ2041,724594,726010,,,,,0,
LTFRB_PUJ1521,724594,726011,,,,,0,
LTFRB_PUJ1101,724594,726012,,,,,0,
LTFRB_PUJ1987,724594,726013,,,,,0,
LTFRB_PUJ2546,724594,726014,,,,,0,
LTFRB_PUJ2550,724594,726015,,,,,0,
LTFRB_PUJ1713,724594,726016,,,,,0,
LTFRB_PUJ2307,724594,726017,,,,,0,
LTFRB_PUJ1275,724594,726018,,,,,0,
LTFRB_PUJ1441,724594,726019,,,,,0,
LTFRB_PUJ2075,724594,726020,,,,,0,
LTFRB_PUB1166,724594,726021,,,,,0,
LTFRB_PUJ1762,724594,726022,,,,,0,
LTFRB_PUJ1836,724594,726023,,,,,0,
LTFRB_PUJ2616,724594,726024,,,,,0,
LTFRB_PUJ2387,724594,726025,,,,,0,
LTFRB_PUB1128,724594,726026,,,,,0,
LTFRB_PUJ2282,724594,726027,,,,,0,
LTFRB_PUJ1473,724594,726028,,,,,0,
LTFRB_PUJ2512,724594,726029,,,,,0,
LTFRB_PUJ1552,724594,726030,,,,,0,
LTFRB_PUJ1872,724594,726031,,,,,0,
LTFRB_PUJ1377,724594,726032,,,,,0,
LTFRB_PUJ1290,724594,726033,,,,,0,
LTFRB_PUJ2603,724594,726034,,,,,0,
LTFRB_PUJ2416,724594,726035,,,,,0,
LTFRB_PUJ1254,724594,726036,,,,,0,
LTFRB_PUJ1350,724594,726037,,,,,0,
LTFRB_PUJ1209,724594,726038,,,,,0,
LTFRB_PUJ1933,724594,726039,,,,,0,
LTFRB_PUJ1357,724594,726040,,,,,0,
LTFRB_PUB1066,724594,726041,,,,,0,
LTFRB_PUJ2564,724594,726042,,,,,0,
LTFRB_PUJ1999,724594,726043,,,,,0,
LTFRB_PUJ2304,724594,726044,,,,,0,
LTFRB_PUB1151,724594,726045,,,,,0,
LTFRB_PUJ1470,724594,726046,,,,,0,
LTFRB_PUJ1354,724594,726047,,,,,0,
LTFRB_PUJ2385,724594,726048,,,,,0,
LTFRB_PUJ1136,724594,726049,,,,,0,
LTFRB_PUJ1838,724594,726050,,,,,0,
LTFRB_PUJ1423,724594,726051,,,,,0,
LTFRB_PUJ2068,724594,726052,,,,,0,
LTFRB_PUJ1044,724594,726053,,,,,0,
LTFRB_PUJ1179,724594,726054,,,,,0,
LTFRB_PUJ1276,724594,726055,,,,,0,
LTFRB_PUJ1408,724594,726056,,,,,0,
LTFRB_PUJ1813,724594,726057,,,,,0,
LTFRB_PUJ2263,724594,726058,,,,,0,
LTFRB_PUJ2011,724594,726059,,,,,0,
LTFRB_PUJ2524,724594,726060,,,,,0,
LTFRB_PUJ2505,724594,726061,,,,,0,
LTFRB_PUJ1020,724594,726062,,,,,0,
LTFRB_PUJ1419,724594,726063,,,,,0,
LTFRB_PUJ1012,724594,726064,,,,884404,0,
LTFRB_PUJ1560,724594,726065,,,,,0,
LTFRB_PUJ1569,724594,726066,,,,,0,
LTFRB_PUJ1859,724594,726067,,,,,0,
LTFRB_PUB1125,724594,726068,,,,,0,
LTFRB_PUJ1059,724594,726069,,,,,0,
LTFRB_PUJ1711,724594,726070,,,,,0,
LTFRB_PUJ1930,724594,726071,,,,,0,
LTFRB_PUJ1841,724594,726072,,,,,0,
LTFRB_PUJ1969,724594,726073,,,,,0,
LTFRB_PUJ2047,724594,726074,,,,,0,
LTFRB_PUJ2116,724594,726075,,,,,0,
LTFRB_PUJ1173,724594,726076,,,,,0,
LTFRB_PUJ2051,724594,726077,,,,,0,
LTFRB_PUJ1358,724594,726078,,,,,0,
LTFRB_PUJ1873,724594,726079,,,,,0,
LTFRB_PUJ2106,724594,726080,,,,,0,
LTFRB_PUB1109,724594,726081,,,,,0,
LTFRB_PUJ2114,724594,726082,,,,,0,
LTFRB_PUJ1316,724594,726083,,,,,0,
LTFRB_PUJ1379,724594,726084,,,,,0,
LTFRB_PUB1119,724594,726085,,,,,0,
LTFRB_PUJ1135,724594,726086,,,,,0,
LTFRB_PUJ1505,724594,726087,,,,,0,
LTFRB_PUJ1944,724594,726088,,,,,0,
LTFRB_PUJ1615,724594,726089,,,,,0,
LTFRB_PUJ1769,724594,726090,,,,,0,
LTFRB_PUJ2225,724594,726091,,,,,0,
LTFRB_PUJ1308,724594,726092,,,,,0,
LTFRB_PUJ2080,724594,726093,,,,,0,
LTFRB_PUJ2371,724594,726094,,,,,0,
LTFRB_PUB1153,724594,726095,,,,,0,
LTFRB_PUJ2285,724594,726096,,,,,0,
LTFRB_PUJ1240,724594,726097,,,,,0,
LTFRB_PUJ2454,724594,726098,,,,,0,
LTFRB_PUJ1778,724594,726099,,,,,0,
LTFRB_PUJ1515,724594,726100,,,,,0,
LTFRB_PUJ1617,724594,726101,,,,,0,
LTFRB_PUB1169,724594,726102,,,,,0,
LTFRB_PUJ1722,724594,726103,,,,,0,
LTFRB_PUJ1028,724594,726104,,,,,0,
LTFRB_PUJ1639,724594,726105,,,,,0,
LTFRB_PUJ2232,724594,726106,,,,,0,
LTFRB_PUJ2408,724594,726107,,,,,0,
LTFRB_PUJ1506,724594,726108,,,,,0,
LTFRB_PUJ1336,724594,726109,,,,,0,
LTFRB_PUJ1748,724594,726110,,,,,0,
LTFRB_PUJ1867,724594,726111,,,,,0,
LTFRB_PUJ2123,724594,726112,,,,,0,
LTFRB_PUJ2154,724594,726113,,,,,0,
LTFRB_PUJ2146,724594,726114,,,,,0,
LTFRB_PUJ1141,724594,726115,,,,,0,
LTFRB_PUB1010,724594,726116,,,,,0,
LTFRB_PUJ2182,724594,726117,,,,,0,
LTFRB_PUJ2444,724594,726118,,,,,0,
LTFRB_PUJ1267,724594,726119,,,,,0,
LTFRB_PUJ2347,724594,726120,,,,,0,
LTFRB_PUJ2022,724594,726121,,,,,0,
LTFRB_PUJ1025,724594,726122,,,,,0,
LTFRB_PUJ1654,724594,726123,,,,,0,
LTFRB_PUJ1378,724594,726124,,,,,0,
LTFRB_PUJ1448,724594,726125,,,,,0,
LTFRB_PUJ2211,724594,726126,,,,,0,
LTFRB_PUB1113,724594,726127,,,,,0,
LTFRB_PUJ1844,724594,726128,,,,,0,
LTFRB_PUJ1852,724594,726129,,,,,0,
LTFRB_PUJ2600,724594,726130,,,,,0,
LTFRB_PUJ2539,724594,726131,,,,,0,
LTFRB_PUJ1307,724594,726132,,,,,0,
LTFRB_PUJ1643,724594,726133,,,,,0,
LTFRB_PUJ2552,724594,726134,,,,,0,
LTFRB_PUJ1614,724594,726135,,,,,0,
LTFRB_PUJ2368,724594,726136,,,,,0,
LTFRB_PUJ2366,724594,726137,,,,,0,
LTFRB_PUJ2555,724594,726138,,,,,0,
LTFRB_PUJ1205,724594,726139,,,,,0,
LTFRB_PUJ1571,724594,726140,,,,,0,
LTFRB_PUJ2503,724594,726141,,,,,0,
LTFRB_PUJ1345,724594,726142,,,,,0,
LTFRB_PUJ1760,724594,726143,,,,,0,
LTFRB_PUJ1632,724594,726144,,,,,0,
LTFRB_PUJ2509,724594,726145,,,,,0,
LTFRB_PUJ1382,724594,726146,,,,,0,
LTFRB_PUJ2360,724594,726147,,,,,0,
LTFRB_PUJ2609,724594,726148,,,,,0,
LTFRB_PUJ1265,724594,726149,,,,,0,
LTFRB_PUJ1022,724594,726150,,,,,0,
LTFRB_PUJ2583,724594,726151,,,,,0,
LTFRB_PUJ2038,724594,726152,,,,,0,
LTFRB_PUB1009,724594,726153,,,,,0,
LTFRB_PUB1004,724594,726154,,,,,0,
LTFRB_PUJ2072,724594,726155,,,,,0,
LTFRB_PUJ1029,724594,726156,,,,,0,
LTFRB_PUJ1330,724594,726157,,,,,0,
LTFRB_PUB1052,724594,726158,,,,,0,
LTFRB_PUJ2568,724594,726159,,,,,0,
LTFRB_PUJ1299,724594,726160,,,,,0,
LTFRB_PUJ1153,724594,726161,,,,,0,
LTFRB_PUB1080,724594,726162,,,,,0,
LTFRB_PUJ2569,724594,726163,,,,,0,
LTFRB_PUJ1787,724594,726164,,,,,0,
LTFRB_PUJ2610,724594,726165,,,,,0,
LTFRB_PUJ1301,724594,726166,,,,,0,
LTFRB_PUB1159,724594,726167,,,,,0,
LTFRB_PUJ2060,724594,726168,,,,,0,
LTFRB_PUB1129,724594,726169,,,,,0,
LTFRB_PUJ1650,724594,726170,,,,,0,
LTFRB_PUJ1296,724594,726171,,,,,0,
LTFRB_PUJ1217,724594,726172,,,,,0,
LTFRB_PUJ1187,724594,726173,,,,,0,
LTFRB_PUJ1401,724594,726174,,,,,0,
LTFRB_PUJ1967,724594,726175,,,,,0,
LTFRB_PUJ2090,724594,726176,,,,,0,
LTFRB_PUJ2343,724594,726177,,,,,0,
LTFRB_PUJ1284,724594,726178,,,,,0,
LTFRB_PUJ1565,724594,726179,,,,,0,
LTFRB_PUJ1156,724594,726180,,,,,0,
LTFRB_PUJ2461,724594,726181,,,,,0,
LTFRB_PUJ1557,724594,726182,,,,,0,
LTFRB_PUJ1606,724594,726183,,,,,0,
LTFRB_PUJ1908,724594,726184,,,,,0,
LTFRB_PUJ2500,724594,726185,,,,,0,
LTFRB_PUB1095,724594,726186,,,,,0,
LTFRB_PUJ2395,724594,726187,,,,,0,
LTFRB_PUB1182,724594,726188,,,,,0,
LTFRB_PUB1013,724594,726189,,,,,0,
LTFRB_PUJ1249,724594,726190,,,,,0,
LTFRB_PUJ1509,724594,726191,,,,,0,
LTFRB_PUJ1923,724594,726192,,,,,0,
LTFRB_PUJ2448,724594,726193,,,,,0,
LTFRB_PUJ1244,724594,726194,,,,,0,
LTFRB_PUJ2185,724594,726195,,,,,0,
LTFRB_PUJ1117,724594,726196,,,,,0,
